Row,C11,C21,C31,C41,C51,C61,C22,C32,C42,C52,C62,C33,C43,C53,C63,C44,C54,C64,C55,C65,C66
110_024,0.087347,0.013673,0.013664,0.000051,0.000098,-0.000038,0.087348,0.013673,0.000045,0.000045,-0.000101,0.087347,0.000098,0.000051,-0.000038,0.007108,-0.000007,0.000012,0.007108,0.000012,0.007111
110_025,0.092008,0.014426,0.014406,0.000016,0.000112,-0.000010,0.091960,0.014429,0.000024,0.000032,-0.000105,0.091984,0.000102,0.000039,-0.000009,0.007817,-0.000026,0.000035,0.007817,0.000031,0.007809
110_026,0.096306,0.015366,0.015369,0.000091,-0.000054,-0.000085,0.096429,0.015367,0.000105,0.000112,0.000077,0.096340,-0.000064,0.000102,-0.000093,0.008643,-0.000017,0.000031,0.008642,0.000025,0.008643
110_027,0.099206,0.016146,0.016146,0.000044,-0.000078,-0.000053,0.099162,0.016148,0.000062,0.000060,0.000075,0.099220,-0.000081,0.000049,-0.000055,0.009224,0.000014,-0.000007,0.009223,-0.000009,0.009221
110_028,0.102020,0.016923,0.016926,0.000076,-0.000084,-0.000065,0.101982,0.016921,0.000071,0.000081,0.000095,0.102001,-0.000089,0.000083,-0.000064,0.009766,0.000017,-0.000008,0.009766,-0.000013,0.009766
110_029,0.106262,0.017809,0.017793,0.000036,-0.000083,-0.000018,0.106319,0.017804,0.000034,0.000049,0.000098,0.106266,-0.000086,0.000038,-0.000016,0.010410,0.000060,-0.000040,0.010410,-0.000045,0.010417
110_030,0.110418,0.018677,0.018699,-0.000023,-0.000101,0.000040,0.110471,0.018671,-0.000013,0.000002,0.000108,0.110481,-0.000108,-0.000021,0.000048,0.011238,0.000031,-0.000014,0.011238,-0.000016,0.011232
110_031,0.114013,0.019438,0.019454,0.000015,0.000005,0.000015,0.113959,0.019437,0.000001,0.000007,0.000008,0.114012,0.000004,0.000016,0.000016,0.011973,-0.000014,0.000028,0.011973,0.000024,0.011973
110_032,0.117032,0.020206,0.020215,-0.000036,0.000103,0.000051,0.116998,0.020208,-0.000042,-0.000038,-0.000100,0.117035,0.000105,-0.000036,0.000051,0.012689,-0.000026,0.000033,0.012692,0.000033,0.012679
110_033,0.119981,0.021180,0.021153,-0.000024,0.000094,0.000059,0.120073,0.021170,-0.000021,-0.000034,-0.000075,0.119967,0.000085,-0.000029,0.000050,0.013495,0.000021,-0.000008,0.013481,-0.000014,0.013488
110_034,0.123135,0.022164,0.022152,-0.000067,-0.000079,0.000062,0.123201,0.022165,-0.000052,-0.000019,0.000088,0.123180,-0.000090,-0.000042,0.000051,0.014354,0.000039,-0.000023,0.014354,-0.000034,0.014354
110_035,0.127383,0.023273,0.023274,0.000084,-0.000032,-0.000076,0.127377,0.023271,0.000091,0.000097,0.000046,0.127379,-0.000042,0.000100,-0.000075,0.015139,-0.000003,0.000015,0.015138,0.000010,0.015140
110_036,0.130331,0.024209,0.024207,0.000000,-0.000080,0.000029,0.130305,0.024203,0.000001,-0.000010,0.000076,0.130316,-0.000075,-0.000026,0.000029,0.015966,0.000033,-0.000024,0.015957,-0.000019,0.015953
110_037,0.133164,0.025122,0.025106,-0.000023,-0.000095,0.000042,0.133174,0.025116,-0.000033,-0.000026,0.000108,0.133090,-0.000099,-0.000001,0.000048,0.016868,0.000065,-0.000055,0.016872,-0.000059,0.016875
110_038,0.137289,0.026167,0.026139,0.000081,0.000087,-0.000045,0.137389,0.026164,0.000055,0.000073,-0.000068,0.137293,0.000079,0.000101,-0.000040,0.017877,-0.000011,0.000034,0.017879,0.000027,0.017889
110_039,0.140249,0.027135,0.027140,-0.000053,0.000103,0.000070,0.140223,0.027125,-0.000056,-0.000028,-0.000087,0.140238,0.000096,-0.000030,0.000072,0.018831,-0.000012,0.000022,0.018821,0.000011,0.018836
110_040,0.144325,0.028472,0.028449,0.000004,0.000147,0.000000,0.144380,0.028459,-0.000003,0.000031,-0.000146,0.144292,0.000134,0.000036,0.000017,0.019954,-0.000055,0.000084,0.019954,0.000062,0.019949
110_041,0.147012,0.029178,0.029164,-0.000098,0.000106,0.000080,0.147023,0.029168,-0.000087,-0.000069,-0.000103,0.146994,0.000102,-0.000082,0.000083,0.020582,-0.000034,0.000044,0.020578,0.000033,0.020583
110_042,0.149566,0.029983,0.029961,-0.000082,0.000110,0.000122,0.149616,0.029971,-0.000098,-0.000057,-0.000078,0.149539,0.000087,-0.000050,0.000105,0.021393,0.000014,0.000023,0.021376,-0.000000,0.021384
110_043,0.154506,0.031503,0.031491,-0.000099,-0.000105,0.000092,0.154449,0.031473,-0.000097,-0.000057,0.000104,0.154406,-0.000109,-0.000053,0.000089,0.022904,0.000110,-0.000084,0.022888,-0.000101,0.022888
110_044,0.157692,0.032624,0.032625,0.000103,-0.000082,-0.000038,0.157665,0.032622,0.000078,0.000107,0.000111,0.157690,-0.000090,0.000111,-0.000035,0.024091,0.000036,0.000001,0.024082,-0.000011,0.024083
110_045,0.161137,0.033659,0.033635,0.000138,0.000028,-0.000080,0.161250,0.033656,0.000119,0.000137,-0.000003,0.161131,0.000023,0.000143,-0.000076,0.025139,-0.000085,0.000115,0.025135,0.000106,0.025136
110_046,0.165088,0.034825,0.034821,0.000184,0.000114,-0.000153,0.165144,0.034836,0.000157,0.000210,-0.000095,0.165120,0.000104,0.000208,-0.000144,0.026093,-0.000111,0.000155,0.026090,0.000126,0.026093
110_047,0.170238,0.036640,0.036655,-0.000076,0.000051,0.000092,0.170229,0.036632,-0.000083,-0.000040,-0.000041,0.170202,0.000036,-0.000036,0.000097,0.027571,0.000017,-0.000007,0.027554,-0.000012,0.027585
110_048,0.173836,0.037640,0.037648,-0.000020,0.000133,0.000036,0.173835,0.037639,-0.000021,-0.000017,-0.000131,0.173841,0.000134,-0.000017,0.000034,0.028600,-0.000003,-0.000004,0.028601,0.000009,0.028603
110_049,0.178019,0.038883,0.038882,-0.000123,0.000040,0.000153,0.178081,0.038877,-0.000150,-0.000120,-0.000035,0.177986,0.000053,-0.000106,0.000147,0.029843,0.000001,0.000014,0.029829,-0.000003,0.029842
110_050,0.182181,0.040339,0.040321,-0.000062,-0.000130,0.000095,0.182157,0.040342,-0.000028,-0.000032,0.000144,0.182208,-0.000137,-0.000078,0.000089,0.031343,0.000036,-0.000011,0.031335,-0.000014,0.031334
110_051,0.186338,0.041478,0.041488,-0.000002,-0.000165,0.000025,0.186354,0.041476,-0.000018,-0.000045,0.000171,0.186330,-0.000160,-0.000027,0.000046,0.032659,0.000012,-0.000020,0.032655,-0.000010,0.032657
110_052,0.191471,0.042956,0.042954,0.000001,-0.000100,0.000046,0.191487,0.042963,-0.000010,0.000006,0.000133,0.191486,-0.000111,0.000017,0.000041,0.034043,0.000111,-0.000101,0.034059,-0.000103,0.034040
110_053,0.196096,0.044500,0.044508,-0.000016,-0.000128,0.000066,0.196128,0.044493,-0.000006,0.000028,0.000161,0.196084,-0.000140,0.000013,0.000073,0.035377,0.000134,-0.000116,0.035370,-0.000138,0.035381
110_054,0.201179,0.045625,0.045621,0.000019,-0.000051,0.000007,0.201115,0.045610,0.000012,0.000068,0.000088,0.201153,-0.000074,0.000040,0.000021,0.036528,0.000073,-0.000029,0.036527,-0.000053,0.036523
110_055,0.205819,0.047461,0.047467,0.000253,0.000157,-0.000182,0.205775,0.047454,0.000245,0.000217,-0.000131,0.205805,0.000169,0.000238,-0.000176,0.038574,-0.000113,0.000133,0.038573,0.000156,0.038572
110_056,0.208663,0.048358,0.048369,0.000333,0.000210,-0.000264,0.208521,0.048344,0.000328,0.000316,-0.000184,0.208616,0.000221,0.000324,-0.000266,0.039525,-0.000132,0.000157,0.039521,0.000171,0.039531
110_057,0.211666,0.049432,0.049447,0.000293,0.000317,-0.000261,0.211581,0.049425,0.000297,0.000318,-0.000283,0.211628,0.000298,0.000321,-0.000265,0.040590,-0.000227,0.000267,0.040593,0.000233,0.040599
110_058,0.216250,0.051052,0.051026,0.000222,0.000127,-0.000224,0.216246,0.051069,0.000227,0.000239,-0.000125,0.216322,0.000122,0.000241,-0.000227,0.042205,-0.000138,0.000146,0.042214,0.000138,0.042209
110_059,0.221140,0.052599,0.052571,0.000133,-0.000010,-0.000110,0.221155,0.052603,0.000111,0.000126,-0.000005,0.221162,0.000005,0.000144,-0.000096,0.043721,-0.000012,0.000024,0.043712,0.000017,0.043736
110_060,0.226390,0.054728,0.054688,0.000059,-0.000011,0.000048,0.226510,0.054731,0.000029,0.000053,0.000081,0.226389,-0.000014,0.000054,0.000055,0.046050,0.000043,0.000008,0.046034,0.000001,0.046065
110_061,0.229364,0.055783,0.055752,-0.000015,-0.000169,0.000074,0.229450,0.055789,-0.000033,0.000012,0.000192,0.229375,-0.000174,-0.000007,0.000088,0.047199,0.000084,-0.000049,0.047207,-0.000073,0.047177
110_062,0.233112,0.057259,0.057274,0.000039,0.000051,0.000061,0.233027,0.057267,0.000001,0.000013,0.000015,0.233131,0.000050,0.000034,0.000059,0.048930,0.000084,-0.000003,0.048925,-0.000012,0.048908
110_063,0.237716,0.058934,0.058928,-0.000047,0.000103,0.000077,0.237724,0.058931,-0.000051,-0.000052,-0.000111,0.237695,0.000108,-0.000049,0.000070,0.050562,0.000020,-0.000006,0.050567,-0.000009,0.050570
110_064,0.241132,0.060358,0.060367,-0.000030,0.000103,0.000043,0.241142,0.060363,-0.000015,0.000009,-0.000075,0.241128,0.000090,0.000006,0.000038,0.052003,0.000071,-0.000051,0.052001,-0.000059,0.052002
110_065,0.246338,0.062280,0.062285,0.000015,0.000175,-0.000014,0.246351,0.062280,0.000022,0.000022,-0.000187,0.246338,0.000175,0.000015,-0.000014,0.053750,0.000007,0.000012,0.053750,0.000012,0.053761
110_066,0.248962,0.063310,0.063315,0.000002,0.000202,0.000059,0.248932,0.063305,-0.000004,-0.000005,-0.000194,0.248932,0.000209,0.000004,0.000050,0.054824,-0.000042,0.000084,0.054828,0.000082,0.054826
110_067,0.253583,0.065409,0.065386,0.000146,0.000087,-0.000159,0.253546,0.065368,0.000113,0.000246,-0.000026,0.253521,0.000032,0.000227,-0.000141,0.057138,-0.000081,0.000163,0.057101,0.000088,0.057096
110_068,0.257817,0.066983,0.066963,0.000099,0.000008,-0.000161,0.257764,0.066957,0.000111,0.000156,-0.000009,0.257756,-0.000015,0.000163,-0.000145,0.058869,-0.000040,0.000068,0.058834,0.000040,0.058838
110_069,0.264083,0.069399,0.069387,0.000120,-0.000011,-0.000082,0.264093,0.069380,0.000081,0.000131,0.000050,0.264017,-0.000029,0.000116,-0.000061,0.061013,-0.000015,0.000054,0.061012,0.000032,0.061030
110_070,0.268048,0.071363,0.071331,0.000134,-0.000038,0.000028,0.268102,0.071364,0.000060,0.000126,0.000123,0.268048,-0.000060,0.000156,0.000028,0.063173,0.000034,0.000037,0.063178,-0.000004,0.063125
110_071,0.273112,0.073531,0.073536,-0.000154,-0.000088,0.000172,0.273116,0.073538,-0.000154,-0.000138,0.000102,0.273141,-0.000079,-0.000162,0.000163,0.065149,0.000144,-0.000132,0.065147,-0.000133,0.065152
110_072,0.278802,0.075256,0.075267,-0.000126,0.000033,0.000096,0.278748,0.075252,-0.000105,-0.000101,-0.000048,0.278798,0.000031,-0.000108,0.000104,0.066894,-0.000076,0.000072,0.066885,0.000075,0.066892
110_073,0.282547,0.076952,0.076963,-0.000063,0.000058,0.000074,0.282458,0.076960,-0.000050,-0.000028,-0.000055,0.282605,0.000048,-0.000043,0.000061,0.068733,-0.000000,-0.000006,0.068730,-0.000017,0.068724
110_074,0.289416,0.079732,0.079710,-0.000203,-0.000234,0.000224,0.289410,0.079727,-0.000201,-0.000147,0.000280,0.289408,-0.000275,-0.000144,0.000224,0.071405,0.000217,-0.000206,0.071395,-0.000233,0.071396
110_075,0.294550,0.081900,0.081879,-0.000482,-0.000360,0.000520,0.294580,0.081905,-0.000496,-0.000476,0.000392,0.294576,-0.000385,-0.000450,0.000520,0.073348,0.000280,-0.000265,0.073350,-0.000306,0.073349
110_076,0.298662,0.083602,0.083622,-0.000415,-0.000304,0.000533,0.298619,0.083590,-0.000403,-0.000389,0.000333,0.298647,-0.000311,-0.000380,0.000534,0.074947,0.000218,-0.000180,0.074926,-0.000179,0.074937
110_077,0.303704,0.085679,0.085646,-0.000370,-0.000415,0.000392,0.303618,0.085649,-0.000355,-0.000361,0.000423,0.303645,-0.000417,-0.000356,0.000407,0.076814,0.000252,-0.000222,0.076781,-0.000226,0.076772
110_078,0.309764,0.088040,0.088028,-0.000100,0.000061,0.000105,0.309761,0.088052,-0.000101,-0.000090,-0.000068,0.309733,0.000051,-0.000088,0.000077,0.079272,0.000089,-0.000092,0.079268,-0.000097,0.079276
110_079,0.315414,0.090263,0.090299,0.000139,0.000173,-0.000112,0.315347,0.090280,0.000155,0.000170,-0.000136,0.315434,0.000158,0.000171,-0.000109,0.081583,-0.000067,0.000091,0.081593,0.000082,0.081627
110_080,0.319725,0.092344,0.092348,0.000076,0.000266,-0.000077,0.319535,0.092292,0.000071,0.000212,-0.000209,0.319558,0.000198,0.000194,-0.000085,0.083834,-0.000165,0.000212,0.083740,0.000157,0.083817
110_081,0.325575,0.095299,0.095327,0.000044,0.000140,-0.000015,0.325458,0.095310,0.000057,0.000092,-0.000116,0.325540,0.000126,0.000075,-0.000040,0.086412,-0.000196,0.000222,0.086425,0.000202,0.086446
110_082,0.330798,0.097215,0.097167,0.000266,0.000114,-0.000216,0.330856,0.097215,0.000261,0.000265,-0.000084,0.330796,0.000108,0.000270,-0.000218,0.088279,-0.000172,0.000185,0.088282,0.000180,0.088276
110_083,0.337310,0.099849,0.099861,-0.000084,-0.000105,0.000145,0.337225,0.099859,-0.000085,-0.000010,0.000154,0.337373,-0.000146,0.000001,0.000156,0.090951,0.000101,-0.000047,0.090943,-0.000098,0.090924
110_084,0.343142,0.102589,0.102534,-0.000103,0.000049,0.000096,0.343149,0.102546,-0.000115,-0.000028,-0.000013,0.343069,0.000010,-0.000011,0.000128,0.093535,0.000087,-0.000050,0.093484,-0.000109,0.093492
110_085,0.348366,0.104585,0.104585,-0.000039,0.000086,0.000069,0.348473,0.104625,-0.000020,0.000052,-0.000043,0.348466,0.000017,0.000059,0.000068,0.095420,-0.000014,0.000039,0.095439,0.000006,0.095395
110_086,0.353750,0.106866,0.106866,-0.000000,0.000111,0.000034,0.353709,0.106830,0.000020,0.000093,-0.000099,0.353715,0.000089,0.000057,0.000017,0.097425,-0.000139,0.000139,0.097364,0.000117,0.097381
110_087,0.359574,0.109259,0.109247,-0.000011,0.000146,0.000029,0.359591,0.109228,-0.000025,0.000026,-0.000132,0.359523,0.000134,0.000029,0.000027,0.099768,0.000006,0.000000,0.099724,-0.000020,0.099768
110_088,0.365991,0.111987,0.111992,-0.000098,-0.000098,0.000199,0.365962,0.111981,-0.000110,-0.000086,0.000184,0.365989,-0.000116,-0.000066,0.000201,0.102454,0.000154,-0.000077,0.102435,-0.000101,0.102430
110_089,0.373377,0.115279,0.115224,-0.000231,-0.000219,0.000262,0.373209,0.115209,-0.000232,-0.000068,0.000275,0.373232,-0.000270,-0.000081,0.000273,0.105232,0.000128,-0.000115,0.105187,-0.000135,0.105202
110_090,0.378529,0.117514,0.117526,0.000135,-0.000083,-0.000038,0.378558,0.117521,0.000140,0.000099,0.000104,0.378552,-0.000051,0.000096,-0.000043,0.107408,0.000027,-0.000001,0.107421,0.000024,0.107407
110_091,0.385571,0.121376,0.121333,0.000094,-0.000020,-0.000103,0.385590,0.121369,0.000090,0.000143,0.000045,0.385568,-0.000054,0.000160,-0.000079,0.110963,-0.000072,0.000091,0.110960,0.000038,0.110939
110_092,0.392285,0.124400,0.124352,0.000425,0.000466,-0.000364,0.392271,0.124335,0.000393,0.000543,-0.000382,0.392166,0.000417,0.000538,-0.000368,0.113637,-0.000219,0.000296,0.113570,0.000225,0.113578
110_093,0.402839,0.128940,0.128886,0.000715,0.000382,-0.000625,0.403031,0.128964,0.000717,0.000756,-0.000329,0.402782,0.000367,0.000755,-0.000635,0.117573,-0.000384,0.000400,0.117599,0.000379,0.117531
110_094,0.406954,0.131018,0.130992,0.000686,0.000452,-0.000673,0.407111,0.131053,0.000662,0.000713,-0.000438,0.406930,0.000425,0.000734,-0.000696,0.119322,-0.000475,0.000502,0.119347,0.000474,0.119322
110_095,0.411843,0.133050,0.133120,0.000706,0.000342,-0.000488,0.411686,0.133050,0.000728,0.000728,-0.000316,0.411843,0.000342,0.000706,-0.000488,0.120931,-0.000345,0.000388,0.120931,0.000388,0.120942
110_096,0.419263,0.136897,0.136849,0.000710,0.000560,-0.000720,0.419460,0.136914,0.000697,0.000674,-0.000637,0.419342,0.000577,0.000722,-0.000709,0.123989,-0.000434,0.000429,0.123984,0.000426,0.123992
110_097,0.426198,0.139961,0.139863,0.000939,0.000750,-0.000830,0.426402,0.139959,0.000956,0.000952,-0.000745,0.426204,0.000758,0.000933,-0.000841,0.126661,-0.000578,0.000598,0.126666,0.000614,0.126604
110_098,0.432690,0.142564,0.142576,0.000527,0.000597,-0.000374,0.432763,0.142592,0.000530,0.000635,-0.000478,0.432780,0.000541,0.000597,-0.000392,0.128770,-0.000422,0.000508,0.128784,0.000463,0.128748
110_099,0.440689,0.146631,0.146546,0.000162,0.000112,-0.000157,0.440851,0.146565,0.000143,0.000345,-0.000011,0.440629,0.000007,0.000298,-0.000153,0.132153,-0.000029,0.000110,0.132084,0.000018,0.132096
110_100,0.447809,0.150034,0.149989,0.000166,0.000049,-0.000099,0.447916,0.150041,0.000163,0.000169,-0.000021,0.447835,0.000047,0.000166,-0.000110,0.135043,0.000005,-0.000010,0.135043,-0.000010,0.135008
004_001,0.069067,0.004026,0.004026,-0.000210,0.000008,0.000245,0.069262,0.004029,-0.000202,-0.000202,-0.000006,0.069123,0.000008,-0.000200,0.000219,0.010376,-0.000006,0.000012,0.010381,0.000008,0.010378
004_002,0.075959,0.004737,0.004732,-0.000159,0.000009,0.000159,0.075858,0.004727,-0.000172,-0.000133,-0.000008,0.075753,0.000006,-0.000147,0.000148,0.011572,0.000018,-0.000018,0.011552,-0.000018,0.011561
004_003,0.081100,0.005374,0.005374,-0.000167,0.000010,0.000168,0.081105,0.005374,-0.000165,-0.000166,-0.000010,0.081102,0.000010,-0.000167,0.000166,0.012690,0.000024,-0.000024,0.012691,-0.000024,0.012690
004_004,0.085077,0.005905,0.005905,-0.000168,0.000010,0.000165,0.085074,0.005905,-0.000166,-0.000166,-0.000010,0.085077,0.000010,-0.000168,0.000165,0.013463,0.000003,-0.000002,0.013463,-0.000002,0.013463
004_005,0.092491,0.006954,0.006946,-0.000217,0.000005,0.000210,0.092573,0.006952,-0.000178,-0.000179,-0.000005,0.092511,0.000006,-0.000206,0.000202,0.014838,-0.000010,0.000015,0.014836,0.000013,0.014827
004_006,0.096924,0.007577,0.007577,-0.000146,0.000025,0.000145,0.096948,0.007578,-0.000142,-0.000146,-0.000027,0.096945,0.000025,-0.000138,0.000138,0.015836,-0.000000,0.000005,0.015837,0.000003,0.015832
004_007,0.104239,0.008709,0.008714,-0.000166,0.000029,0.000199,0.104245,0.008716,-0.000196,-0.000200,-0.000027,0.104320,0.000030,-0.000190,0.000192,0.017079,-0.000006,0.000006,0.017095,0.000005,0.017069
004_008,0.108420,0.009393,0.009393,-0.000155,0.000042,0.000151,0.108417,0.009393,-0.000153,-0.000153,-0.000042,0.108417,0.000042,-0.000153,0.000153,0.017983,0.000011,-0.000010,0.017982,-0.000011,0.017982
004_009,0.116245,0.010712,0.010709,-0.000134,0.000023,0.000126,0.116205,0.010710,-0.000136,-0.000113,-0.000023,0.116193,0.000023,-0.000149,0.000129,0.019560,0.000016,-0.000012,0.019559,-0.000015,0.019557
004_010,0.119272,0.011243,0.011242,-0.000089,-0.000005,0.000110,0.119232,0.011238,-0.000104,-0.000103,0.000005,0.119225,-0.000003,-0.000100,0.000101,0.020471,0.000000,0.000003,0.020462,0.000002,0.020467
004_011,0.125382,0.012416,0.012408,-0.000249,-0.000030,0.000274,0.125368,0.012406,-0.000255,-0.000234,0.000031,0.125294,-0.000028,-0.000255,0.000252,0.021742,-0.000011,0.000018,0.021717,0.000012,0.021723
004_012,0.131912,0.013599,0.013592,-0.000170,-0.000006,0.000190,0.131925,0.013596,-0.000171,-0.000153,0.000006,0.131870,-0.000005,-0.000188,0.000173,0.023029,-0.000019,0.000023,0.023015,0.000019,0.023015
004_013,0.137154,0.014632,0.014635,-0.000305,0.000006,0.000306,0.137109,0.014632,-0.000308,-0.000300,-0.000007,0.137176,0.000007,-0.000319,0.000321,0.024191,-0.000021,0.000021,0.024189,0.000019,0.024194
004_014,0.142281,0.015646,0.015643,-0.000326,-0.000008,0.000325,0.142272,0.015648,-0.000329,-0.000324,0.000008,0.142279,-0.000009,-0.000337,0.000318,0.025474,-0.000013,0.000016,0.025479,0.000015,0.025471
004_015,0.147419,0.016697,0.016685,-0.000102,0.000006,0.000081,0.147423,0.016689,-0.000122,-0.000095,-0.000015,0.147377,0.000012,-0.000098,0.000077,0.026774,-0.000015,0.000034,0.026758,0.000027,0.026749
004_016,0.152532,0.017765,0.017756,-0.000051,-0.000016,0.000030,0.152509,0.017753,-0.000047,-0.000036,0.000011,0.152508,-0.000010,-0.000034,0.000038,0.028057,0.000009,-0.000003,0.028039,-0.000007,0.028045
004_017,0.158180,0.019037,0.019006,0.000019,-0.000003,-0.000036,0.158341,0.019017,0.000016,0.000045,-0.000004,0.158156,0.000006,0.000040,-0.000034,0.029268,0.000001,-0.000002,0.029239,-0.000006,0.029243
004_018,0.163601,0.020220,0.020209,0.000008,0.000002,-0.000002,0.163622,0.020207,-0.000002,0.000010,-0.000003,0.163583,0.000008,0.000024,0.000001,0.030533,0.000012,-0.000011,0.030516,-0.000014,0.030523
004_019,0.167086,0.020932,0.020923,-0.000070,0.000014,0.000126,0.167090,0.020919,-0.000122,-0.000121,-0.000012,0.167011,0.000019,-0.000086,0.000129,0.031796,-0.000026,0.000028,0.031770,0.000024,0.031790
004_020,0.172198,0.022162,0.022157,-0.000010,0.000005,0.000005,0.172196,0.022156,-0.000009,-0.000005,-0.000006,0.172181,0.000007,0.000002,0.000009,0.032890,-0.000010,0.000012,0.032880,0.000010,0.032884
004_021,0.178189,0.023581,0.023587,0.000067,0.000016,-0.000059,0.178096,0.023580,0.000048,0.000045,-0.000017,0.178169,0.000012,0.000068,-0.000071,0.034140,-0.000012,0.000012,0.034140,-0.000002,0.034150
004_022,0.183650,0.024985,0.024975,0.000131,-0.000034,-0.000132,0.183985,0.025013,0.000154,0.000154,0.000038,0.183879,-0.000038,0.000128,-0.000125,0.035635,0.000014,-0.000001,0.035650,-0.000011,0.035625
004_023,0.186951,0.025737,0.025740,0.000078,-0.000053,-0.000070,0.186991,0.025743,0.000073,0.000072,0.000053,0.186991,-0.000052,0.000072,-0.000072,0.036622,-0.000016,0.000019,0.036625,0.000017,0.036623
004_024,0.193866,0.027425,0.027424,0.000107,-0.000047,-0.000107,0.193886,0.027424,0.000108,0.000095,0.000046,0.193862,-0.000045,0.000109,-0.000106,0.038267,0.000016,-0.000017,0.038273,-0.000018,0.038266
