Row,C11,C21,C31,C41,C51,C61,C22,C32,C42,C52,C62,C33,C43,C53,C63,C44,C54,C64,C55,C65,C66
001_089,1.227016,0.512636,0.512636,-0.000001,-0.000024,0.000001,1.227016,0.512636,-0.000001,-0.000001,0.000024,1.227016,-0.000024,-0.000001,0.000001,0.356079,0.000018,-0.000018,0.356079,-0.000018,0.356079
001_090,1.236136,0.517566,0.517566,0.000069,0.000059,-0.000069,1.236136,0.517566,0.000069,0.000069,-0.000059,1.236136,0.000059,0.000069,-0.000069,0.358275,-0.000044,0.000044,0.358275,0.000044,0.358275
001_091,1.241678,0.520544,0.520544,0.000151,0.000066,-0.000151,1.241678,0.520544,0.000151,0.000151,-0.000066,1.241678,0.000066,0.000151,-0.000151,0.359762,-0.000048,0.000048,0.359762,0.000048,0.359762
001_092,1.250057,0.525193,0.525212,-0.000054,-0.000036,0.000035,1.250181,0.525232,-0.000053,-0.000019,0.000056,1.250306,-0.000076,-0.000018,0.000037,0.361847,0.000053,-0.000038,0.361854,-0.000069,0.361850
001_093,1.256885,0.528746,0.528830,0.000038,0.000049,-0.000058,1.256493,0.528725,0.000036,0.000063,-0.000022,1.256840,0.000014,0.000069,-0.000058,0.363521,0.000001,0.000023,0.363497,-0.000004,0.363568
001_094,1.262934,0.532142,0.532142,-0.000008,0.000049,0.000008,1.262934,0.532142,-0.000008,-0.000008,-0.000049,1.262934,0.000049,-0.000008,0.000008,0.365140,-0.000040,0.000040,0.365140,0.000040,0.365140
001_095,1.270248,0.536006,0.536064,0.000098,-0.000002,-0.000099,1.270056,0.536006,0.000104,0.000104,-0.000012,1.270248,-0.000002,0.000098,-0.000099,0.366808,0.000010,-0.000020,0.366808,-0.000020,0.366851
001_096,1.274659,0.538551,0.538613,-0.000055,-0.000008,0.000091,1.274841,0.538652,-0.000058,-0.000068,0.000023,1.275124,0.000018,-0.000066,0.000083,0.368069,0.000011,-0.000002,0.368113,0.000019,0.368095
001_097,1.281904,0.542389,0.542389,0.000050,0.000011,-0.000050,1.281904,0.542389,0.000050,0.000050,-0.000011,1.281904,0.000011,0.000050,-0.000050,0.369681,-0.000002,0.000002,0.369681,0.000002,0.369681
001_098,1.288032,0.545688,0.545688,-0.000031,-0.000018,0.000031,1.288032,0.545688,-0.000031,-0.000031,0.000018,1.288032,-0.000018,-0.000031,0.000031,0.371105,0.000008,-0.000008,0.371105,-0.000008,0.371105
001_099,1.292837,0.548273,0.548273,0.000021,-0.000025,-0.000021,1.292837,0.548273,0.000021,0.000021,0.000025,1.292837,-0.000025,0.000021,-0.000021,0.372326,0.000033,-0.000033,0.372326,-0.000033,0.372326
001_100,1.298413,0.551293,0.551337,0.000028,0.000048,-0.000051,1.298372,0.551321,0.000038,0.000050,-0.000048,1.298622,0.000026,0.000048,-0.000051,0.373593,-0.000039,0.000039,0.373595,0.000022,0.373616
140_001,0.393709,0.164889,0.164863,-0.000404,-0.000160,0.000504,0.393642,0.164898,-0.000369,-0.000314,0.000163,0.393616,-0.000177,-0.000360,0.000485,0.166852,0.000163,-0.000157,0.166861,-0.000169,0.166840
140_002,0.397163,0.166237,0.166126,-0.000283,-0.000174,0.000372,0.397312,0.166247,-0.000280,-0.000210,0.000188,0.397159,-0.000190,-0.000232,0.000401,0.167934,0.000194,-0.000176,0.167945,-0.000189,0.167876
140_003,0.400736,0.167625,0.167484,-0.000359,-0.000316,0.000490,0.400902,0.167627,-0.000353,-0.000280,0.000326,0.400678,-0.000329,-0.000296,0.000503,0.168989,0.000297,-0.000284,0.168996,-0.000295,0.168920
140_004,0.404466,0.168959,0.168886,-0.000635,-0.000362,0.000775,0.404405,0.168900,-0.000628,-0.000521,0.000370,0.404305,-0.000383,-0.000541,0.000774,0.170036,0.000318,-0.000306,0.170010,-0.000324,0.170000
140_005,0.408692,0.170602,0.170554,-0.000774,-0.000327,0.000855,0.408695,0.170562,-0.000764,-0.000645,0.000354,0.408600,-0.000353,-0.000662,0.000880,0.171191,0.000287,-0.000267,0.171175,-0.000292,0.171167
140_006,0.414384,0.172928,0.172832,-0.000599,-0.000186,0.000750,0.414591,0.172922,-0.000591,-0.000568,0.000192,0.414404,-0.000186,-0.000569,0.000766,0.172870,0.000154,-0.000155,0.172863,-0.000154,0.172815
140_007,0.417866,0.174183,0.174108,-0.000871,-0.000086,0.000995,0.418007,0.174171,-0.000862,-0.000843,0.000093,0.417867,-0.000089,-0.000850,0.001013,0.173948,0.000106,-0.000103,0.173937,-0.000104,0.173903
140_008,0.422143,0.175706,0.175561,-0.001136,-0.000068,0.001250,0.422303,0.175669,-0.001146,-0.001086,0.000085,0.422078,-0.000069,-0.001084,0.001258,0.175467,0.000136,-0.000107,0.175439,-0.000115,0.175377
140_009,0.426061,0.177067,0.176994,-0.001150,-0.000024,0.001175,0.426145,0.177086,-0.001126,-0.000986,0.000044,0.426109,-0.000051,-0.000996,0.001190,0.176712,0.000101,-0.000062,0.176713,-0.000089,0.176661
140_010,0.430747,0.178932,0.178596,-0.001035,-0.000139,0.001298,0.431214,0.178906,-0.001020,-0.000915,0.000167,0.430740,-0.000176,-0.000935,0.001329,0.178140,0.000199,-0.000163,0.178127,-0.000194,0.177963
140_011,0.436236,0.181073,0.180702,-0.000718,-0.000262,0.001168,0.436633,0.181008,-0.000741,-0.000634,0.000265,0.436129,-0.000277,-0.000645,0.001190,0.179931,0.000211,-0.000179,0.179889,-0.000197,0.179725
140_012,0.441079,0.182961,0.182673,-0.000818,-0.000240,0.001185,0.441385,0.182907,-0.000794,-0.000692,0.000254,0.440998,-0.000278,-0.000695,0.001202,0.181663,0.000220,-0.000195,0.181620,-0.000228,0.181495
140_013,0.445334,0.184589,0.184140,-0.000926,-0.000395,0.001379,0.445891,0.184518,-0.000914,-0.000792,0.000374,0.445253,-0.000413,-0.000806,0.001379,0.182853,0.000345,-0.000343,0.182805,-0.000360,0.182598
140_014,0.449195,0.185843,0.185636,-0.000893,-0.000446,0.001194,0.449327,0.185683,-0.000865,-0.000885,0.000435,0.449003,-0.000442,-0.000906,0.001161,0.183758,0.000396,-0.000396,0.183679,-0.000393,0.183639
140_015,0.452515,0.187155,0.187022,-0.000562,-0.000343,0.000735,0.452769,0.187103,-0.000518,-0.000446,0.000339,0.452553,-0.000362,-0.000458,0.000761,0.184699,0.000292,-0.000303,0.184674,-0.000309,0.184616
140_016,0.455497,0.188286,0.188286,-0.000620,-0.000279,0.000667,0.455763,0.188361,-0.000652,-0.000465,0.000293,0.455644,-0.000290,-0.000462,0.000710,0.185488,0.000255,-0.000243,0.185527,-0.000251,0.185478
140_017,0.459443,0.189777,0.189859,-0.000855,-0.000277,0.000906,0.459740,0.189857,-0.000847,-0.000783,0.000280,0.459715,-0.000275,-0.000784,0.000936,0.186543,0.000250,-0.000250,0.186576,-0.000250,0.186599
140_018,0.464345,0.191642,0.191702,-0.000722,-0.000211,0.000834,0.464231,0.191658,-0.000717,-0.000689,0.000223,0.464342,-0.000209,-0.000728,0.000812,0.187782,0.000187,-0.000173,0.187787,-0.000182,0.187818
140_019,0.468700,0.193040,0.193166,-0.000686,-0.000279,0.000960,0.468303,0.192973,-0.000640,-0.000613,0.000277,0.468621,-0.000291,-0.000656,0.000960,0.188788,0.000236,-0.000222,0.188749,-0.000237,0.188851
140_020,0.472986,0.194796,0.194775,-0.000966,-0.000281,0.001208,0.472998,0.194757,-0.000951,-0.000823,0.000306,0.473000,-0.000330,-0.000846,0.001227,0.189999,0.000276,-0.000236,0.189973,-0.000290,0.189996
140_021,0.476698,0.196010,0.196079,-0.000992,-0.000279,0.001220,0.476631,0.195992,-0.000994,-0.000971,0.000298,0.476744,-0.000298,-0.000957,0.001217,0.190928,0.000271,-0.000246,0.190912,-0.000273,0.190974
140_022,0.479699,0.197201,0.197186,-0.001152,-0.000309,0.001286,0.479674,0.197191,-0.001173,-0.001112,0.000362,0.479678,-0.000328,-0.001105,0.001310,0.191798,0.000314,-0.000268,0.191791,-0.000292,0.191785
140_023,0.483658,0.198676,0.198650,-0.000812,-0.000314,0.001123,0.483841,0.198685,-0.000803,-0.000782,0.000339,0.483686,-0.000335,-0.000760,0.001144,0.192875,0.000298,-0.000274,0.192881,-0.000298,0.192864
140_024,0.488099,0.200076,0.199942,-0.000597,-0.000182,0.000901,0.488383,0.200084,-0.000552,-0.000536,0.000239,0.488150,-0.000207,-0.000526,0.000918,0.193996,0.000185,-0.000137,0.194002,-0.000158,0.193931
140_025,0.493656,0.202362,0.202057,-0.000078,-0.000092,0.000385,0.494351,0.202426,-0.000062,-0.000002,0.000130,0.493828,-0.000100,0.000017,0.000420,0.195898,0.000083,-0.000051,0.195927,-0.000053,0.195735
140_026,0.500178,0.204528,0.204425,0.000498,-0.000009,-0.000260,0.500169,0.204523,0.000531,0.000539,0.000035,0.500169,-0.000014,0.000507,-0.000271,0.197517,-0.000010,0.000046,0.197512,0.000039,0.197435
140_027,0.502789,0.205682,0.205612,0.000291,-0.000132,-0.000066,0.502731,0.205685,0.000338,0.000337,0.000141,0.502771,-0.000131,0.000287,-0.000072,0.198403,0.000074,-0.000052,0.198405,-0.000053,0.198343
140_028,0.510026,0.208580,0.208504,-0.000160,-0.000299,0.000225,0.510092,0.208583,-0.000073,-0.000067,0.000293,0.510015,-0.000310,-0.000101,0.000209,0.200686,0.000203,-0.000192,0.200685,-0.000200,0.200634
140_029,0.513098,0.209722,0.209694,-0.000408,-0.000358,0.000403,0.513018,0.209722,-0.000329,-0.000278,0.000357,0.513086,-0.000375,-0.000301,0.000399,0.201755,0.000216,-0.000199,0.201753,-0.000219,0.201725
140_030,0.517367,0.211362,0.211399,-0.000556,-0.000455,0.000579,0.517267,0.211365,-0.000441,-0.000420,0.000450,0.517379,-0.000477,-0.000430,0.000570,0.202937,0.000308,-0.000294,0.202941,-0.000316,0.202948
140_031,0.524453,0.213870,0.213955,-0.000702,-0.000444,0.000879,0.524368,0.213948,-0.000657,-0.000552,0.000461,0.524570,-0.000472,-0.000560,0.000880,0.204509,0.000333,-0.000294,0.204555,-0.000322,0.204546
140_032,0.530115,0.216007,0.215968,-0.000980,-0.000479,0.001142,0.530076,0.216058,-0.001011,-0.000858,0.000518,0.530136,-0.000499,-0.000876,0.001118,0.205829,0.000409,-0.000363,0.205857,-0.000390,0.205814
140_033,0.534739,0.217725,0.217733,-0.000786,-0.000403,0.000929,0.534712,0.217776,-0.000778,-0.000687,0.000431,0.534778,-0.000419,-0.000656,0.000911,0.206996,0.000352,-0.000310,0.207021,-0.000337,0.206990
140_034,0.540130,0.219858,0.219889,-0.000837,-0.000259,0.000891,0.540123,0.219904,-0.000841,-0.000766,0.000288,0.540255,-0.000285,-0.000768,0.000889,0.208360,0.000218,-0.000184,0.208387,-0.000208,0.208378
140_035,0.543624,0.221031,0.221202,-0.000671,-0.000222,0.000782,0.543425,0.221081,-0.000677,-0.000615,0.000259,0.543804,-0.000249,-0.000597,0.000779,0.209140,0.000188,-0.000149,0.209167,-0.000170,0.209231
140_036,0.547131,0.222473,0.222587,-0.000810,-0.000143,0.000861,0.546989,0.222476,-0.000788,-0.000681,0.000178,0.547254,-0.000169,-0.000675,0.000840,0.210070,0.000123,-0.000084,0.210061,-0.000114,0.210122
140_037,0.551931,0.224319,0.224399,-0.000846,-0.000218,0.000864,0.551943,0.224355,-0.000782,-0.000656,0.000246,0.552118,-0.000259,-0.000675,0.000853,0.211304,0.000155,-0.000124,0.211318,-0.000161,0.211338
140_038,0.556773,0.226130,0.226161,-0.001123,-0.000255,0.001141,0.556718,0.226127,-0.001056,-0.000948,0.000262,0.556844,-0.000271,-0.000995,0.001133,0.212457,0.000167,-0.000153,0.212455,-0.000176,0.212467
140_039,0.562041,0.228067,0.228087,-0.001250,-0.000251,0.001422,0.561844,0.227976,-0.001212,-0.001100,0.000263,0.561877,-0.000260,-0.001137,0.001422,0.213810,0.000175,-0.000157,0.213750,-0.000178,0.213819
140_040,0.566803,0.229981,0.229991,-0.000960,-0.000230,0.001236,0.566723,0.229959,-0.000946,-0.000866,0.000287,0.566718,-0.000258,-0.000861,0.001201,0.215006,0.000212,-0.000163,0.214987,-0.000196,0.215020
140_041,0.573624,0.232496,0.232599,-0.000771,-0.000102,0.000955,0.573355,0.232450,-0.000719,-0.000648,0.000156,0.573408,-0.000149,-0.000623,0.000968,0.216570,0.000124,-0.000080,0.216553,-0.000127,0.216635
140_042,0.578210,0.234050,0.234118,-0.000514,-0.000077,0.000710,0.578079,0.234058,-0.000528,-0.000457,0.000138,0.577993,-0.000151,-0.000466,0.000727,0.217550,0.000101,-0.000048,0.217563,-0.000108,0.217597
140_043,0.584833,0.236744,0.236667,-0.000543,-0.000068,0.000690,0.584621,0.236632,-0.000542,-0.000460,0.000102,0.584552,-0.000097,-0.000473,0.000687,0.219286,0.000116,-0.000096,0.219229,-0.000115,0.219244
140_044,0.588936,0.238375,0.238365,-0.000591,-0.000097,0.000704,0.588644,0.238227,-0.000604,-0.000501,0.000131,0.588631,-0.000117,-0.000532,0.000699,0.220446,0.000125,-0.000097,0.220359,-0.000113,0.220435
140_045,0.594517,0.240575,0.240524,-0.000588,-0.000078,0.000636,0.594387,0.240487,-0.000608,-0.000510,0.000127,0.594300,-0.000099,-0.000527,0.000620,0.221974,0.000102,-0.000053,0.221909,-0.000081,0.221936
140_046,0.598947,0.242360,0.242287,-0.000489,-0.000142,0.000614,0.599046,0.242333,-0.000505,-0.000489,0.000191,0.598898,-0.000152,-0.000487,0.000621,0.223294,0.000159,-0.000117,0.223274,-0.000127,0.223240
140_047,0.604960,0.244591,0.244617,-0.000678,-0.000282,0.000868,0.604938,0.244598,-0.000690,-0.000691,0.000308,0.604920,-0.000278,-0.000687,0.000868,0.224663,0.000233,-0.000210,0.224666,-0.000208,0.224681
140_048,0.608359,0.245830,0.245874,-0.000648,-0.000246,0.000756,0.608234,0.245822,-0.000636,-0.000625,0.000256,0.608335,-0.000243,-0.000647,0.000748,0.225503,0.000202,-0.000180,0.225497,-0.000181,0.225518
140_049,0.613787,0.247973,0.247985,-0.000553,-0.000124,0.000724,0.613687,0.247968,-0.000587,-0.000559,0.000228,0.613799,-0.000130,-0.000525,0.000726,0.226877,0.000187,-0.000097,0.226874,-0.000104,0.226875
140_050,0.619367,0.250048,0.250140,-0.000490,-0.000001,0.000517,0.619472,0.250166,-0.000485,-0.000326,0.000110,0.619829,-0.000045,-0.000303,0.000469,0.228197,0.000096,-0.000005,0.228248,-0.000039,0.228232
140_051,0.623823,0.251859,0.251951,-0.000165,0.000034,0.000142,0.624047,0.251930,-0.000152,0.000050,0.000014,0.624219,-0.000018,0.000037,0.000103,0.229438,0.000034,0.000018,0.229461,-0.000025,0.229483
140_052,0.628201,0.253392,0.253487,-0.000256,-0.000001,0.000199,0.628377,0.253489,-0.000217,-0.000010,0.000038,0.628534,-0.000049,-0.000008,0.000171,0.230386,0.000054,-0.000009,0.230424,-0.000053,0.230432
140_053,0.636547,0.256559,0.256637,-0.000024,0.000024,0.000054,0.636737,0.256658,0.000002,0.000172,0.000023,0.636734,-0.000021,0.000196,0.000047,0.232458,0.000020,0.000026,0.232508,-0.000014,0.232497
140_054,0.644308,0.259571,0.259633,0.000343,-0.000136,0.000034,0.644428,0.259585,0.000346,0.000411,0.000163,0.644409,-0.000163,0.000405,0.000040,0.234435,0.000129,-0.000095,0.234440,-0.000121,0.234447
140_055,0.651568,0.262340,0.262532,0.000217,-0.000176,0.000059,0.651165,0.262340,0.000198,0.000198,0.000193,0.651568,-0.000176,0.000217,0.000059,0.236198,0.000180,-0.000170,0.236198,-0.000170,0.236287
140_056,0.655965,0.264011,0.264222,0.000255,-0.000155,0.000070,0.655474,0.263994,0.000217,0.000230,0.000219,0.655871,-0.000173,0.000271,0.000068,0.237292,0.000181,-0.000133,0.237284,-0.000143,0.237388
140_057,0.661948,0.266323,0.266623,0.000339,-0.000023,-0.000033,0.661301,0.266366,0.000324,0.000512,0.000094,0.661928,-0.000111,0.000558,0.000050,0.238617,0.000105,-0.000048,0.238647,-0.000126,0.238765
140_058,0.665616,0.267641,0.268016,-0.000025,-0.000208,0.000320,0.664848,0.267681,-0.000034,0.000169,0.000283,0.665631,-0.000297,0.000181,0.000397,0.239468,0.000224,-0.000168,0.239496,-0.000245,0.239644
140_059,0.672809,0.270642,0.270627,-0.000259,-0.000082,0.000205,0.672842,0.270660,-0.000295,0.000047,0.000171,0.672736,-0.000211,0.000047,0.000316,0.241116,0.000126,-0.000054,0.241136,-0.000162,0.241113
140_060,0.676767,0.272123,0.272086,-0.000228,-0.000164,0.000175,0.676801,0.272082,-0.000225,-0.000002,0.000223,0.676715,-0.000229,-0.000024,0.000242,0.241922,0.000163,-0.000117,0.241900,-0.000175,0.241903
140_061,0.682705,0.274336,0.274356,-0.000351,-0.000267,0.000704,0.682623,0.274310,-0.000384,-0.000288,0.000358,0.682773,-0.000280,-0.000300,0.000727,0.243210,0.000271,-0.000207,0.243196,-0.000221,0.243215
140_062,0.692323,0.277670,0.277791,-0.000286,-0.000286,0.000685,0.691948,0.277689,-0.000277,-0.000233,0.000335,0.692436,-0.000296,-0.000244,0.000716,0.245004,0.000239,-0.000204,0.245015,-0.000210,0.245060
140_063,0.698015,0.280185,0.279969,-0.000438,-0.000286,0.000615,0.698568,0.280208,-0.000436,-0.000379,0.000311,0.698122,-0.000317,-0.000365,0.000600,0.246455,0.000194,-0.000180,0.246467,-0.000203,0.246355
140_064,0.703098,0.282144,0.281916,-0.000079,-0.000268,0.000272,0.703597,0.282146,-0.000098,-0.000055,0.000275,0.703117,-0.000284,-0.000041,0.000260,0.247563,0.000163,-0.000158,0.247562,-0.000170,0.247460
140_065,0.708696,0.283953,0.283862,0.000019,-0.000157,0.000053,0.708913,0.283966,0.000050,0.000146,0.000162,0.708748,-0.000174,0.000139,0.000044,0.248718,0.000084,-0.000079,0.248721,-0.000092,0.248674
140_066,0.716310,0.286883,0.286838,-0.000108,-0.000075,0.000117,0.716506,0.286892,-0.000175,0.000075,0.000148,0.716271,-0.000150,0.000067,0.000153,0.250412,0.000114,-0.000049,0.250417,-0.000106,0.250385
140_067,0.723259,0.289771,0.289730,0.000109,-0.000044,-0.000081,0.723198,0.289738,0.000095,0.000265,0.000089,0.723078,-0.000108,0.000254,-0.000093,0.252179,0.000089,-0.000048,0.252164,-0.000087,0.252164
140_068,0.733147,0.294149,0.294035,0.000038,-0.000416,0.000111,0.733081,0.294015,0.000006,0.000093,0.000451,0.732883,-0.000399,0.000037,0.000165,0.254855,0.000279,-0.000255,0.254777,-0.000250,0.254791
140_069,0.739613,0.296825,0.296861,-0.000057,-0.000469,0.000206,0.739612,0.296811,-0.000081,-0.000087,0.000486,0.739521,-0.000430,-0.000110,0.000246,0.256530,0.000317,-0.000300,0.256522,-0.000285,0.256543
140_070,0.745450,0.299022,0.299066,-0.000144,-0.000353,0.000246,0.745431,0.299074,-0.000160,0.000051,0.000445,0.745609,-0.000395,0.000053,0.000287,0.257835,0.000272,-0.000206,0.257848,-0.000245,0.257841
140_071,0.753954,0.302269,0.302322,-0.000222,-0.000289,0.000465,0.753525,0.302225,-0.000231,-0.000124,0.000342,0.753775,-0.000293,-0.000154,0.000490,0.259752,0.000199,-0.000159,0.259727,-0.000171,0.259766
140_072,0.762330,0.305519,0.305435,-0.000580,-0.000281,0.000709,0.762491,0.305468,-0.000586,-0.000477,0.000316,0.762316,-0.000278,-0.000514,0.000750,0.261550,0.000211,-0.000177,0.261503,-0.000185,0.261492
140_073,0.767874,0.307749,0.307692,-0.000375,-0.000195,0.000514,0.767793,0.307741,-0.000343,-0.000382,0.000166,0.767874,-0.000146,-0.000414,0.000534,0.262738,0.000119,-0.000134,0.262732,-0.000104,0.262704
140_074,0.772728,0.309804,0.309768,-0.000286,-0.000252,0.000433,0.772690,0.309802,-0.000254,-0.000173,0.000275,0.772794,-0.000225,-0.000259,0.000490,0.263905,0.000170,-0.000153,0.263886,-0.000145,0.263874
140_075,0.780136,0.312534,0.312464,-0.000060,-0.000370,0.000423,0.780717,0.312584,-0.000065,0.000108,0.000445,0.780420,-0.000387,0.000036,0.000466,0.265304,0.000276,-0.000222,0.265300,-0.000248,0.265275
140_076,0.788201,0.315861,0.315742,-0.000296,-0.000419,0.000653,0.788729,0.315953,-0.000309,-0.000203,0.000534,0.788495,-0.000432,-0.000242,0.000637,0.267180,0.000338,-0.000260,0.267214,-0.000274,0.267118
140_077,0.793824,0.318085,0.318072,-0.000509,-0.000378,0.000806,0.793935,0.318178,-0.000477,-0.000371,0.000468,0.794113,-0.000393,-0.000442,0.000789,0.268361,0.000294,-0.000235,0.268395,-0.000244,0.268347
140_078,0.803263,0.321712,0.321805,0.000081,-0.000142,0.000031,0.803097,0.321711,0.000065,0.000065,0.000169,0.803258,-0.000141,0.000082,0.000031,0.270095,0.000110,-0.000090,0.270094,-0.000090,0.270132
140_079,0.810336,0.324424,0.324333,0.000252,-0.000051,-0.000168,0.810523,0.324377,0.000269,0.000325,0.000077,0.810248,-0.000075,0.000318,-0.000164,0.271490,0.000083,-0.000063,0.271464,-0.000080,0.271444
140_080,0.817505,0.327731,0.327570,0.000457,0.000007,-0.000332,0.818041,0.327761,0.000475,0.000501,0.000012,0.817491,0.000008,0.000493,-0.000352,0.273290,0.000023,0.000003,0.273311,-0.000001,0.273204
140_081,0.827322,0.331757,0.331696,0.000452,-0.000050,-0.000356,0.827444,0.331807,0.000452,0.000625,0.000175,0.827385,-0.000147,0.000608,-0.000372,0.275415,0.000137,-0.000040,0.275449,-0.000111,0.275375
140_082,0.833936,0.334602,0.334533,0.000337,-0.000209,-0.000383,0.834344,0.334693,0.000386,0.000575,0.000297,0.834125,-0.000308,0.000539,-0.000371,0.276981,0.000217,-0.000149,0.277034,-0.000225,0.276943
140_083,0.840822,0.337348,0.337441,0.000296,-0.000183,-0.000123,0.840731,0.337286,0.000332,0.000436,0.000259,0.840836,-0.000238,0.000418,-0.000127,0.278454,0.000191,-0.000142,0.278417,-0.000185,0.278491
140_084,0.850029,0.341095,0.340867,0.000160,-0.000128,-0.000063,0.850637,0.341071,0.000200,0.000264,0.000180,0.850020,-0.000161,0.000240,-0.000066,0.280343,0.000173,-0.000122,0.280330,-0.000141,0.280242
140_085,0.859211,0.344840,0.344807,-0.000115,-0.000134,0.000077,0.859354,0.344818,-0.000159,0.000047,0.000212,0.859160,-0.000219,0.000056,0.000113,0.282085,0.000174,-0.000108,0.282088,-0.000166,0.282083
140_086,0.867081,0.348303,0.348313,-0.000092,-0.000113,0.000090,0.867090,0.348289,-0.000093,-0.000026,0.000121,0.867164,-0.000132,-0.000050,0.000104,0.284037,0.000080,-0.000069,0.284025,-0.000089,0.284041
